dirty_id,dirty_name,clean_id,clean_name,type,pattern
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52587,43:19.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48422,43:19,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52641,Nahum Nahum,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26696,Nahum,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52749,’ quarter,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:870848,Quarter,period,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52777,Bishop Stoker's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:637343,Bishop Stoker,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:53132,1:14;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:33739,1:14,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:53164,Balaam’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5736,Balaam,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:53356,Obadiah Obadiah,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26790,Obadiah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:53417,14:20.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:40176,14:20,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:53418,9:34.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:96,9:34,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:53581,95:10.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48443,95:10,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54016,Abraham Owen's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:253575,Abraham Owen,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54020,Stonewall Jackson's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:870281,Stonewall Jackson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54054,25:18.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56437,25:18,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54128,Elder Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:106586,Elder Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54164,15:13;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:30737,15:13,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54196,Mahlon’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54175,Mahlon,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54254,Shinar:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48222,Shinar,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54290,Abr.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:15198,Abr,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54382,1:56.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:65395,1:56,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:55072,JOHN PARRY'S,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:431060,John Parry,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:55187,14:21;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:47657,14:21,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:55197,MARTIN H. PECK'S,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:564488,Martin H. Peck,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:55530,Jehu’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45573,Jehu,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56104,Sutter's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:693529,Sutter,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56115,"31:10,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:88418,31:10,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56140,"Addison Everett,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:635345,Addison Everett,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56186,Tindale’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:534976,Tindale,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56187,Coverdale’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:447159,Coverdale,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56190,Cranmer’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56194,Cranmer,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56198,Mary’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:437243,Mary,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56303,"1:35,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:370237,1:35,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56304,"James, Joses,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:240086,"James, Joses",people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56882,1:20;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31702,1:20,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57611,9:26;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:32180,9:26,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57728,"23:15,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:37657,23:15,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57734,"5:17,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:72005,5:17,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57834,Jotham’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31628,Jotham,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57933,Daniel Spencer's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:247455,Daniel Spencer,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57937,Abraham O. Smoot's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:248481,Abraham O. Smoot,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57939,George B. Wallace's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:393773,George B. Wallace,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57942,W. Snow's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:573236,W. Snow,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57944,Jedediah M. Grant's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80031,Jedediah M. Grant,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57969,"21:11,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31184,21:11,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58086,"17:10,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:43142,17:10,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58157,Jairus’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:44209,Jairus,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58663,James Fielding's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:244412,James Fielding,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58844,Joshua’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26473,Joshua,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58910,Ark.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:438575,Ark,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58986,"12:15,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57661,12:15,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:58987,2:11;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31293,2:11,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59088,David Hibbard's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59093,David Hibbard,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59173,Daniel’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26030,Daniel,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59338,"1:38–39,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:620643,1:38–39,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59376,Isa.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31619,Isa,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59379,Cradlebaugh's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59365,Cradlebaugh,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59883,2:10;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:30752,2:10,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59967,Gal.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:55371,Gal,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59972,Timothy’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:27121,Timothy,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:60079,William E. McLellin's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38216,William E. McLellin,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:60293,"46:19,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:447716,46:19,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:60312,"18:18,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31710,18:18,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:60375,"5:39,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:42859,5:39,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:60511,29:10;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:32215,29:10,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:60636,Ahijah’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45511,Ahijah,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:61229,11:25;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31368,11:25,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:61383,"Prairie du Chien,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:207891,Prairie du Chien,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:62345,King Nebuchadnezzar’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:84731,King Nebuchadnezzar,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:62415,Ephraim Ephraim,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26051,Ephraim,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:62450,Child’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:68998,Child,concept,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:62533,Habakkuk’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26262,Habakkuk,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:62539,Haggai’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26264,Haggai,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:62638,Sarah’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26932,Sarah,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:63384,Mark’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26636,Mark,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:63457,King Benjamin’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:5757,King Benjamin,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:64149,Reuben Jacob’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:725528,Reuben Jacob,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:64354,Joseph F. Smith’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:39676,Joseph F. Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:64396,Zedekiah’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:27244,Zedekiah,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:65646,Cornelius Gilliam's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:405840,Cornelius Gilliam,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66310,28:19.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:65578,28:19,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66339,11:38.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:540300,11:38,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66553,11:30.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52120,11:30,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66634,22:13.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:30773,22:13,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66719,3:14.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:68453,3:14,object,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66725,20:30.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45198,20:30,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66786,6:21.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48599,6:21,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:67075,10:12.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:457237,10:12,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:67641,13:19.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:36502,13:19,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:67950,24:18.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31318,24:18,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:67976,11:28.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38515,11:28,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:68105,"Children; Family; Marriage,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:70629,Children; Family; Marriage,concept,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:68456,11:26.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:34331,11:26,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:68889,17:38.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31190,17:38,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:68922,15:31.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:35518,15:31,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:69247,William Walker's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:129852,William Walker,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:69367,16:27.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73893,16:27,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:69475,12:13.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:630760,12:13,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:70466,Elder Markham's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:563980,Elder Markham,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:70587,Council in Heaven;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:71416,Council in Heaven,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:70591,28:21;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:32491,28:21,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:70621,19:31.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:548558,19:31,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:71374,12:15.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:57661,12:15,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:71616,13:34.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:37634,13:34,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:71617,10:18.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:3818,10:18,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:71769,36:26;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31267,36:26,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:72466,10:14.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31536,10:14,object,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:72640,25:10.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:209,25:10,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:72796,24:14.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:32798,24:14,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:72811,8:26.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:30588,8:26,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:72933,16:13;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:33590,16:13,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73121,JOSEPH'S,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26466,Joseph,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73596,Uncle Sam's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:109861,Uncle Sam,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73599,23:30.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31580,23:30,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73663,Meditation; Prayer;,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73662,Meditation; Prayer,concept,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73745,14:18.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48851,14:18,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73806,Jesse Jesse,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26456,Jesse,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73930,Bishop Edward Hunter's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:249412,Bishop Edward Hunter,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:73981,12:40.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:69019,12:40,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74117,Widow Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:88276,Widow Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74146,Joseph F.:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:285170,Joseph F,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74162,27:16.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:55568,27:16,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74163,Locke's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:452404,Locke,concept,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74166,29:26.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48184,29:26,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74785,26:14.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:61205,26:14,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74836,Henry VIII.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:120030,Henry VIII,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:74902,Gen.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:330057,Gen,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:75976,Elder Monson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:86465,Elder Monson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76011,5:28.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:66755,5:28,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76234,Jose Manuel’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76232,Jose Manuel,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76594,11th ed.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:85755,11th ed,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76885,David A. Bednar’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76806,David A. Bednar,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76979,James E.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:151619,James E,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:77005,Cecil O. Samuelson Jr.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:174811,Cecil O. Samuelson Jr,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:77079,John C. Pingree Jr.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149669,John C. Pingree Jr,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:77243,Milton Wright’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:77235,Milton Wright,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:77246,John Gillespie Magee Jr.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:160692,John Gillespie Magee Jr,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78030,Lynette’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78023,Lynette,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78171,"August 1, 2024:",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78179,"August 1, 2024",period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78569,Brett’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78570,Brett,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78811,Sister Cox’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:78807,Sister Cox,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79082,Eric’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79080,Eric,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79100,George’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:39279,George,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79172,Betty’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79170,Betty,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79217,David A.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274401,David A,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79467,"August 1, 2018:",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79454,"August 1, 2018",period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79596,Howard W.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:169544,Howard W,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:79820,Thomas S. Monson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76065,Thomas S. Monson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80039,"Luther, Calvin,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:446222,"Luther, Calvin",person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80174,The Aaronic Priesthood MIA Young Women’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80170,the Aaronic Priesthood MIA Young Women,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80502,Bishop Brown’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80499,Bishop Brown,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80574,Frederick William Farrar’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:160926,Frederick William Farrar,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80604,James’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26442,James,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80620,D.C.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:330999,D.C,place,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80631,Alexander Pope’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:103208,Alexander Pope,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80711,George A.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:585851,George A,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80737,Saint Paul’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:482093,Saint Paul,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80857,Kalonji’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80856,Kalonji,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:80919,"May 1, 2016:",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:411632,"May 1, 2016",period,trailing_punct
