name,cat,reason,degree,fam,cooc,mentions
Kore,1,clean,831,1,377,118
Virginia Casuse Reunión,1,clean,16,0,15,1
Nwubani,1,clean,18,0,5,1
Finke,1,clean,133,0,52,2
Phylis C. Jacobson,1,clean,20,0,14,1
Sister Ye,1,clean,64,0,19,4
Paola Spinozzi,1,clean,77,0,29,1
Clinton Ward Record,1,clean,71,0,28,1
Demuestran,1,clean,8,0,5,1
Matthew 5:33–35,1,clean,14,0,8,1
Lu 9:51,1,clean,130,0,50,8
Pedro subió,4,spanish_verb,19,0,9,2
John 5:29,3,scripture_ref,566,0,173,131
Event Widow’s,2,possessive,118,0,33,50
Enhanced History,1,clean,41,0,25,1
Jehoaddah,1,clean,184,0,88,40
Cree-L Kofford,1,clean,88,0,67,2
Malory Malory’s,2,possessive,72,0,23,10
Kent E. Robson,1,clean,66,0,15,5
Nancy Melissa,1,clean,191,0,102,2
Harold Scheub,1,clean,25,0,10,1
Bericht,1,clean,95,0,64,2
Hasem,1,clean,59,0,47,1
Purah pu'-ra,1,clean,0,0,0,0
¿Anhelan,1,clean,35,0,17,3
Senneser,1,clean,1,0,0,1
James 4:1–4.,1,clean,29,0,10,4
Lu 10:3,1,clean,49,0,16,2
Matthew 21:13. 10,1,clean,73,0,23,27
Daniel Mauer,1,clean,63,0,25,1
Permanency,1,clean,39,0,13,1
We Baked,1,clean,135,0,77,2
Pesé,4,spanish_verb,8,0,5,1
Y. L. M. I. A. Officers’ Meeting,1,clean,60,0,27,1
R. O’Day,1,clean,53,0,23,8
Jennifer L.,1,clean,462,0,240,6
John A. Hicks nació,4,spanish_verb,25,0,10,3
Sepulcro,1,clean,348,0,171,25
Alma 32:1–3,3,scripture_ref,99,0,36,5
demás Jairo,4,spanish_verb,42,0,24,5
Pedro “Tenemos,1,clean,55,0,16,1
Orlando W. Powers,4,spanish_verb,144,0,57,3
Xavier Loughery,1,clean,97,0,53,1
Rubellio,1,clean,65,0,28,4
mejor”¹⁰. ¡Supongo,1,clean,41,0,19,1
W. F. Barrett,1,clean,33,0,11,1
Peter O. Hansen,1,clean,690,0,271,13
Ann Smith Harris,1,clean,233,0,133,5
Carolina Marín,1,clean,4,0,0,2
4:27–28,5,numeric_only,65,0,19,14
Jude W. Jean-Baptiste Port-au-,4,spanish_verb,37,0,9,1
Henry Wood,1,clean,135,0,54,1
R. R. 1974,1,clean,103,0,42,1
Susie Piper,1,clean,26,0,12,1
Stephen Farrance,1,clean,28,0,8,1
Ezra 7:13,3,scripture_ref,56,0,22,6
The Birth of Plenty,1,clean,47,0,19,1
Michael S. Stephens,1,clean,88,0,37,1
GuamTyphoon Karen,1,clean,76,0,26,1
Jeremiah 46:18,1,clean,58,0,17,12
Jer 11:16,3,scripture_ref,21,0,3,2
B. H. Roberts Studies,1,clean,120,0,48,5
DiBlasio,1,clean,123,0,64,1
Irene E. Edwards,1,clean,73,0,24,1
William Holmes Walker,1,clean,157,0,71,2
Sourmate,1,clean,77,0,33,1
Thomas Sherry,1,clean,105,0,52,1
McClure,1,clean,13,0,7,1
Apos Age,1,clean,14,0,0,0
Mary Ann Meyers,1,clean,100,0,37,5
Czenkusch,1,clean,50,0,26,2
"amiss,”²²",2,footnote_suffix,17,0,8,1
D4:10,1,clean,53,0,10,10
Robert Hernan Heyn México,1,clean,224,0,154,1
Kenneth Molony Palmer,1,clean,40,0,13,7
Recibí,1,clean,1167,0,521,141
H.C. von Orelli,1,clean,8,0,0,1
Tomo XIII,1,clean,72,0,40,8
Druids,1,clean,90,0,13,3
Hans Key,1,clean,62,0,23,3
denegó,4,single_lowercase,29,0,14,2
CFM:118,1,clean,48,0,20,1
Homberg,1,clean,4,0,0,1
Intentionality,1,clean,11,0,5,1
âup,4,single_lowercase,31,0,10,1
LaRoy Sunderland,1,clean,83,0,27,2
Alias,1,clean,27,0,8,1
Laura Fuchs,1,clean,2,0,0,1
Gilead?”⁷,2,footnote_suffix,19,0,9,1
Becki,1,clean,18,0,3,1
a Mrs Nickerson,1,clean,80,0,62,1
Ezra 8:21–23,3,scripture_ref,108,0,36,32
Covenants28,1,clean,44,0,22,2
Steven E. Benzley,1,clean,65,0,24,1
Sacred Temples,1,clean,48,0,13,1
Svetlana Reshetnikov,1,clean,74,0,30,3
Amoraic,1,clean,30,0,12,1
Javán,4,spanish_verb,92,0,53,4
Dennis Stanford,1,clean,63,0,25,1
ʿAlma el-Khait,1,clean,52,0,21,4
Alan Gardiner,1,clean,244,0,86,32
"Thomas Ford"",""tagName"":""H2",1,clean,12,0,4,1
CALITAS,1,clean,4,0,0,1
Great Salt Lake City,1,clean,81,0,41,2
Lizzie,1,clean,320,0,152,16
Joseph Smith History,1,clean,5247,0,1623,610
nobleza judía,4,spanish_verb,69,0,17,43
venid al,1,clean,63,0,25,8
Christian Commentary,1,clean,114,0,49,2
Menestheus,1,clean,10,0,0,0
Tuchikos,1,clean,43,0,10,1
Elaine Walton,1,clean,331,0,157,3
Valerie Hudson’s,2,possessive,16,0,5,1
Elect Ladies,1,clean,100,0,59,1
Alma 15:10–11,3,scripture_ref,144,0,42,42
Palal PALAL,2,duplicated_word,60,0,21,8
Ian,1,clean,756,0,343,43
Alexandrinus Samsai,1,clean,1,0,0,1
