src_id,dst_id,rel_type,reason
3416,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Amos,Joseph)"
19109,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Jude,Joseph)"
3553,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Jacob (patriarch),Joseph)"
3549,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Jacob,Joseph)"
19870,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Brigham Young,Joseph)"
18670,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Eli,Joseph)"
409594,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Jonam,Joseph)"
18663,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(David,Joseph)"
15527,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Potiphera,Joseph)"
30497,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Hyrum,Joseph)"
5852,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Cuando,Joseph)"
19583,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Hyrum Smith,Joseph)"
391257,18918,FATHER_OF,"BROTHER_OF(Nephi,Joseph) ∧ FATHER_OF(Patriarch,Joseph)"
19097,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,Joseph Smith) ∧ FATHER_OF(Joseph,Joseph Smith)"
106978,19583,FATHER_OF,"BROTHER_OF(Hyrum Smith,Joseph Smith) ∧ FATHER_OF(Asael Smith,Joseph Smith)"
25524,3446,FATHER_OF,"BROTHER_OF(Andrew,Peter) ∧ FATHER_OF(Jonas,Peter)"
19095,19265,FATHER_OF,"BROTHER_OF(Manasseh,Jaddua) ∧ FATHER_OF(Jonathan,Jaddua)"
36338,19265,FATHER_OF,"BROTHER_OF(Manasseh,Jaddua) ∧ FATHER_OF(Johanan,Jaddua)"
36950,3278,FATHER_OF,"BROTHER_OF(Abraham,Rebekah) ∧ FATHER_OF(Bethuel,Rebekah)"
35072,3278,FATHER_OF,"BROTHER_OF(Abraham,Rebekah) ∧ FATHER_OF(Nahor,Rebekah)"
19076,19108,FATHER_OF,"BROTHER_OF(Judas,James) ∧ FATHER_OF(Zebedee,James)"
19075,19108,FATHER_OF,"BROTHER_OF(Judas,James) ∧ FATHER_OF(Alphaeus,James)"
204448,19108,FATHER_OF,"BROTHER_OF(Judas,James) ∧ FATHER_OF(Alpheus,James)"
499765,19108,FATHER_OF,"BROTHER_OF(Judas,James) ∧ FATHER_OF(Zehedee,James)"
621613,19108,FATHER_OF,"BROTHER_OF(Judas,James) ∧ FATHER_OF(Zebedee Salome,James)"
36904,36245,FATHER_OF,"BROTHER_OF(Abishai,Joab) ∧ FATHER_OF(Seraiah,Joab)"
13666,36245,FATHER_OF,"BROTHER_OF(Abishai,Joab) ∧ FATHER_OF(Sarvia,Joab)"
36904,36250,FATHER_OF,"BROTHER_OF(Asahel,Joab) ∧ FATHER_OF(Seraiah,Joab)"
13666,36250,FATHER_OF,"BROTHER_OF(Asahel,Joab) ∧ FATHER_OF(Sarvia,Joab)"
36363,19091,FATHER_OF,"BROTHER_OF(Joel,Nathan) ∧ FATHER_OF(Attai,Nathan)"
18663,19091,FATHER_OF,"BROTHER_OF(Joel,Nathan) ∧ FATHER_OF(David,Nathan)"
18690,36536,FATHER_OF,"BROTHER_OF(Jada,Shammai) ∧ FATHER_OF(Ezra,Shammai)"
36569,36536,FATHER_OF,"BROTHER_OF(Jada,Shammai) ∧ FATHER_OF(Rekem,Shammai)"
41089,3580,FATHER_OF,"BROTHER_OF(Caleb,Jerahmeel) ∧ FATHER_OF(Hammelech,Jerahmeel)"
36136,36797,FATHER_OF,"BROTHER_OF(Chelub,Shuah) ∧ FATHER_OF(Keturah,Shuah)"
36498,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Hezron,Caleb)"
36907,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Jephunneh,Caleb)"
36521,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Hur,Caleb)"
41437,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Jephunneh Hebron,Caleb)"
12974,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Jefone,Caleb)"
12693,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Hezrón,Caleb)"
411600,36158,FATHER_OF,"BROTHER_OF(Kenaz,Caleb) ∧ FATHER_OF(Jephuneh,Caleb)"
19087,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(Jesse,David)"
19422,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(Obed,David)"
3278,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(Abraham,David)"
314734,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(Esaí,David)"
36310,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(Jehiel,David)"
420175,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(Nethanel,David)"
387740,36610,FATHER_OF,"BROTHER_OF(Shimea,David) ∧ FATHER_OF(PETER WHITMER,David)"
18866,29822,FATHER_OF,"BROTHER_OF(Eber,Japheth) ∧ FATHER_OF(Noah,Japheth)"
18896,29822,FATHER_OF,"BROTHER_OF(Eber,Japheth) ∧ FATHER_OF(Ham,Japheth)"
36234,13666,FATHER_OF,"BROTHER_OF(Sarvia,Joab) ∧ FATHER_OF(Zeruiah,Joab)"
36904,13666,FATHER_OF,"BROTHER_OF(Sarvia,Joab) ∧ FATHER_OF(Seraiah,Joab)"
13666,13666,FATHER_OF,"BROTHER_OF(Sarvia,Joab) ∧ FATHER_OF(Sarvia,Joab)"
19087,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(Jesse,David)"
19422,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(Obed,David)"
3278,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(Abraham,David)"
314734,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(Esaí,David)"
36310,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(Jehiel,David)"
420175,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(Nethanel,David)"
387740,12763,FATHER_OF,"BROTHER_OF(Simea,David) ∧ FATHER_OF(PETER WHITMER,David)"
36234,12537,FATHER_OF,"BROTHER_OF(Asael,Joab) ∧ FATHER_OF(Zeruiah,Joab)"
36904,12537,FATHER_OF,"BROTHER_OF(Asael,Joab) ∧ FATHER_OF(Seraiah,Joab)"
13666,12537,FATHER_OF,"BROTHER_OF(Asael,Joab) ∧ FATHER_OF(Sarvia,Joab)"
16086,3580,FATHER_OF,"BROTHER_OF(Caleb,Jerameel) ∧ FATHER_OF(Hamelec,Jerameel)"
36498,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Hezron,Caleb)"
36907,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Jephunneh,Caleb)"
36521,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Hur,Caleb)"
41437,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Jephunneh Hebron,Caleb)"
12974,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Jefone,Caleb)"
12693,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Hezrón,Caleb)"
411600,12515,FATHER_OF,"BROTHER_OF(Cenaz,Caleb) ∧ FATHER_OF(Jephuneh,Caleb)"
19076,19109,FATHER_OF,"BROTHER_OF(Jude,James) ∧ FATHER_OF(Zebedee,James)"
19075,19109,FATHER_OF,"BROTHER_OF(Jude,James) ∧ FATHER_OF(Alphaeus,James)"
204448,19109,FATHER_OF,"BROTHER_OF(Jude,James) ∧ FATHER_OF(Alpheus,James)"
499765,19109,FATHER_OF,"BROTHER_OF(Jude,James) ∧ FATHER_OF(Zehedee,James)"
621613,19109,FATHER_OF,"BROTHER_OF(Jude,James) ∧ FATHER_OF(Zebedee Salome,James)"
3549,30497,FATHER_OF,"BROTHER_OF(Hyrum,José) ∧ FATHER_OF(Jacob,José)"
18663,30497,FATHER_OF,"BROTHER_OF(Hyrum,José) ∧ FATHER_OF(David,José)"
19426,29679,FATHER_OF,"BROTHER_OF(Chemish,Amaron) ∧ FATHER_OF(Omni,Amaron)"
35042,26061,FATHER_OF,"BROTHER_OF(Ammaron,Amos) ∧ FATHER_OF(Naum,Amos)"
18918,26061,FATHER_OF,"BROTHER_OF(Ammaron,Amos) ∧ FATHER_OF(Nephi,Amos)"
3549,26061,FATHER_OF,"BROTHER_OF(Ammaron,Amos) ∧ FATHER_OF(Jacob,Amos)"
19097,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(Joseph,Jesus)"
494653,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(Sirach,Jesus)"
516157,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(SIR,Jesus)"
398435,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(Josedek,Jesus)"
18663,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(David,Jesus)"
416791,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(Ananus,Jesus)"
19581,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(Simon,Jesus)"
35452,19073,FATHER_OF,"BROTHER_OF(James,Jesus) ∧ FATHER_OF(Eleazar,Jesus)"
207621,207619,FATHER_OF,"BROTHER_OF(Phinehas Young,Brigham Young) ∧ FATHER_OF(John Young,Brigham Young)"
207621,289383,FATHER_OF,"BROTHER_OF(Phinheas Young,Brigham Young) ∧ FATHER_OF(John Young,Brigham Young)"
3549,18897,FATHER_OF,"BROTHER_OF(Samuel,José) ∧ FATHER_OF(Jacob,José)"
18663,18897,FATHER_OF,"BROTHER_OF(Samuel,José) ∧ FATHER_OF(David,José)"
207621,291220,FATHER_OF,"BROTHER_OF(Lorenzo Dow Young,Brigham Young) ∧ FATHER_OF(John Young,Brigham Young)"
3549,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(Jacob,José)"
18663,67829,FATHER_OF,"BROTHER_OF(Samuel Harrison Smith,José) ∧ FATHER_OF(David,José)"
35051,36788,FATHER_OF,"BROTHER_OF(Pedaiah,Zerubbabel) ∧ FATHER_OF(Shealtiel,Zerubbabel)"
36788,36788,FATHER_OF,"BROTHER_OF(Pedaiah,Zerubbabel) ∧ FATHER_OF(Pedaiah,Zerubbabel)"
609196,36788,FATHER_OF,"BROTHER_OF(Pedaiah,Zerubbabel) ∧ FATHER_OF(Shealthiel,Zerubbabel)"
36498,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Hezron,Caleb)"
36907,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Jephunneh,Caleb)"
36521,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Hur,Caleb)"
41437,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Jephunneh Hebron,Caleb)"
12974,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Jefone,Caleb)"
12693,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Hezrón,Caleb)"
411600,36498,FATHER_OF,"BROTHER_OF(Hezron,Caleb) ∧ FATHER_OF(Jephuneh,Caleb)"
35071,35071,FATHER_OF,"BROTHER_OF(Terah,Abraham) ∧ FATHER_OF(Terah,Abraham)"
36136,35071,FATHER_OF,"BROTHER_OF(Terah,Abraham) ∧ FATHER_OF(Keturah,Abraham)"
412558,35071,FATHER_OF,"BROTHER_OF(Terah,Abraham) ∧ FATHER_OF(Thara Terah,Abraham)"
19097,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Joseph,Jesus)"
19108,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Judas,Jesus)"
494653,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Sirach,Jesus)"
516157,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(SIR,Jesus)"
398435,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Josedek,Jesus)"
18663,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(David,Jesus)"
416791,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Ananus,Jesus)"
19581,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Simon,Jesus)"
35452,19581,FATHER_OF,"BROTHER_OF(Simon,Jesus) ∧ FATHER_OF(Eleazar,Jesus)"
36950,36950,FATHER_OF,"BROTHER_OF(Bethuel,Rebekah) ∧ FATHER_OF(Bethuel,Rebekah)"
35072,36950,FATHER_OF,"BROTHER_OF(Bethuel,Rebekah) ∧ FATHER_OF(Nahor,Rebekah)"
19087,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(Jesse,David)"
19422,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(Obed,David)"
3278,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(Abraham,David)"
314734,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(Esaí,David)"
36310,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(Jehiel,David)"
420175,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(Nethanel,David)"
387740,36162,FATHER_OF,"BROTHER_OF(Shammah,David) ∧ FATHER_OF(PETER WHITMER,David)"
3549,19581,FATHER_OF,"BROTHER_OF(Simon,Judas) ∧ FATHER_OF(Jacob,Judas)"
11338,19581,FATHER_OF,"BROTHER_OF(Simon,Judas) ∧ FATHER_OF(Simón Iscariote,Judas)"
19073,19581,FATHER_OF,"BROTHER_OF(Simon,Judas) ∧ FATHER_OF(James,Judas)"
35041,19581,FATHER_OF,"BROTHER_OF(Simon,Judas) ∧ FATHER_OF(Mattathias,Judas)"
757218,19581,FATHER_OF,"BROTHER_OF(Simon,Judas) ∧ FATHER_OF(Chalphi,Judas)"
457984,19581,FATHER_OF,"BROTHER_OF(Simon,Judas) ∧ FATHER_OF(Simon Iscariot,Judas)"
465601,465604,FATHER_OF,"BROTHER_OF(Pheroras,Herod) ∧ FATHER_OF(Antipater,Herod)"
45512,465604,FATHER_OF,"BROTHER_OF(Pheroras,Herod) ∧ FATHER_OF(Mariamne,Herod)"
36498,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Hezron,Caleb)"
36907,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Jephunneh,Caleb)"
36521,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Hur,Caleb)"
41437,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Jephunneh Hebron,Caleb)"
12974,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Jefone,Caleb)"
12693,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Hezrón,Caleb)"
411600,36783,FATHER_OF,"BROTHER_OF(Othniel,Caleb) ∧ FATHER_OF(Jephuneh,Caleb)"
36136,36573,FATHER_OF,"BROTHER_OF(Haran,Abraham) ∧ FATHER_OF(Keturah,Abraham)"
412558,36573,FATHER_OF,"BROTHER_OF(Haran,Abraham) ∧ FATHER_OF(Thara Terah,Abraham)"
33365,45528,FATHER_OF,"BROTHER_OF(Herod Philip,Antipas) ∧ FATHER_OF(Aretas,Antipas)"
434003,432971,FATHER_OF,"BROTHER_OF(Antiochus Sidetes,Demetrius) ∧ FATHER_OF(Antigonus,Demetrius)"
402966,432971,FATHER_OF,"BROTHER_OF(Antiochus Sidetes,Demetrius) ∧ FATHER_OF(Seleucus Philopator,Demetrius)"
418627,432971,FATHER_OF,"BROTHER_OF(Antiochus Sidetes,Demetrius) ∧ FATHER_OF(SELEUCUS,Demetrius)"
19072,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Lehi,Joseph)"
19536,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Rachel,Joseph)"
35060,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jonan,Joseph)"
35037,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Heli,Joseph)"
3416,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Amos,Joseph)"
19109,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jude,Joseph)"
3553,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jacob (patriarch),Joseph)"
3549,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jacob,Joseph)"
19870,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Brigham Young,Joseph)"
18670,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Eli,Joseph)"
409594,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Jonam,Joseph)"
18663,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(David,Joseph)"
15527,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Potiphera,Joseph)"
30497,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Hyrum,Joseph)"
5852,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Cuando,Joseph)"
19583,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Hyrum Smith,Joseph)"
391257,29699,FATHER_OF,"BROTHER_OF(Hiram,Joseph) ∧ FATHER_OF(Patriarch,Joseph)"
19072,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Lehi,Joseph)"
19536,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Rachel,Joseph)"
35060,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Jonan,Joseph)"
35037,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Heli,Joseph)"
3416,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Amos,Joseph)"
19109,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Jude,Joseph)"
3553,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Jacob (patriarch),Joseph)"
3549,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Jacob,Joseph)"
19870,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Brigham Young,Joseph)"
18670,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Eli,Joseph)"
409594,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Jonam,Joseph)"
18663,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(David,Joseph)"
15527,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Potiphera,Joseph)"
30497,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Hyrum,Joseph)"
5852,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Cuando,Joseph)"
19583,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Hyrum Smith,Joseph)"
391257,29832,FATHER_OF,"BROTHER_OF(William Smith,Joseph) ∧ FATHER_OF(Patriarch,Joseph)"
30664,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Joseph Smith Sr.,Hyrum Smith)"
30497,209474,FATHER_OF,"BROTHER_OF(Don Carlos Smith,Hyrum Smith) ∧ FATHER_OF(Hyrum,Hyrum Smith)"
36136,35072,FATHER_OF,"BROTHER_OF(Nahor,Abraham) ∧ FATHER_OF(Keturah,Abraham)"
412558,35072,FATHER_OF,"BROTHER_OF(Nahor,Abraham) ∧ FATHER_OF(Thara Terah,Abraham)"
18915,19092,FATHER_OF,"BROTHER_OF(John,Jacob) ∧ FATHER_OF(Isaac,Jacob)"
19072,19092,FATHER_OF,"BROTHER_OF(John,Jacob) ∧ FATHER_OF(Lehi,Jacob)"
35453,19092,FATHER_OF,"BROTHER_OF(John,Jacob) ∧ FATHER_OF(Matthan,Jacob)"
12037,19092,FATHER_OF,"BROTHER_OF(John,Jacob) ∧ FATHER_OF(Matán,Jacob)"
19097,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Joseph,Jesus)"
19108,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Judas,Jesus)"
494653,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Sirach,Jesus)"
516157,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(SIR,Jesus)"
398435,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Josedek,Jesus)"
18663,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(David,Jesus)"
416791,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Ananus,Jesus)"
19581,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Simon,Jesus)"
35452,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Eleazar,Jesus)"
19072,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Lehi,Joseph)"
19536,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Rachel,Joseph)"
35060,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jonan,Joseph)"
35037,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Heli,Joseph)"
3416,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Amos,Joseph)"
19109,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jude,Joseph)"
3553,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jacob (patriarch),Joseph)"
3549,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jacob,Joseph)"
19870,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Brigham Young,Joseph)"
18670,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Eli,Joseph)"
409594,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Jonam,Joseph)"
18663,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(David,Joseph)"
15527,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Potiphera,Joseph)"
30497,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Hyrum,Joseph)"
5852,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Cuando,Joseph)"
19583,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Hyrum Smith,Joseph)"
391257,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Patriarch,Joseph)"
30664,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Joseph Smith Sr.,Joseph Smith)"
19097,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Joseph,Joseph Smith)"
106978,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Asael Smith,Joseph Smith)"
207621,146012,FATHER_OF,"BROTHER_OF(Phineas Young,Brigham Young) ∧ FATHER_OF(John Young,Brigham Young)"
30664,29832,FATHER_OF,"BROTHER_OF(William Smith,Hyrum Smith) ∧ FATHER_OF(Joseph Smith Sr.,Hyrum Smith)"
19072,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Lehi,Joseph)"
19536,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Rachel,Joseph)"
35060,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jonan,Joseph)"
35037,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Heli,Joseph)"
3416,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Amos,Joseph)"
19109,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jude,Joseph)"
3553,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jacob (patriarch),Joseph)"
3549,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jacob,Joseph)"
19870,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Brigham Young,Joseph)"
18670,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Eli,Joseph)"
409594,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Jonam,Joseph)"
18663,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(David,Joseph)"
15527,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Potiphera,Joseph)"
30497,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Hyrum,Joseph)"
5852,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Cuando,Joseph)"
391257,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Patriarch,Joseph)"
19087,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(Jesse,David)"
